	Title	Call_Number
17452	jungian psychology	173
17453	devil	1550
17454	prejudices in children 	723
17455	lacan	109
17456	psychology 	38
17457	touch 	275
17458	freud	109
17459	personality	698
17460	automatism	1301
17461	creative ability	408
17462	personality	698
17463	personality tests	698
17464	negotiation	637
17465	cognition 	311
17466	personality assessment 	698.4
17467	children 	432
17468	freud	121
17469	aggressiveness 	575
17470	selfactualization psychology	637
17471	parapsychology	1031
17472	will	611
17473	piaget	721
17474	developmental psychology	713
17475	cognition in children 	723
17476	piaget	723
17477	counseling 	637
17478	selfactualization psychology	637
17479	questioning	637
17480	adjustment psychology	335
17481	intelligence levels	431
17482	behaviorism psychology	199
17483	longterm memory	378
17484	neardeath experiences	1045
17485	psychology 	76.5
17488	psychoanalysis and racism 	175.4
17489	psychology 	78
17490	omens 	1777
17491	intellect	431
17492	operant conditioning	319.5
17493	human behavior	149
17494	papus	1408.2
17496	spiritualism	1241
17497	spiritualism	1291
17498	motivation psychology	783
17499	shame	575
17501	personality	698
17502	intelligence levels 	432
17503	counseling	637
17504	psychology 	105
17505	motivation psychology	503
17506	feigl	161
17507	freud	109
17508	creative thinking	411
17509	counseling 	636.68
17511	interpersonal communication	637
17512	meditation	637
17513	love 	575
17514	change psychology	471
17515	typology psychology	698.3
17516	developmental psychology 	712.5
17517	perception	311
17518	psychology 	77
17519	discrimination 	575
17520	child psychology	723
17521	emotions	531
17522	joy 	575
17523	child psychology 	721
17524	assertiveness psychology	575
17525	motor learning 	295
17527	dependency psychology	575
17528	witchcraft 	1584
17529	witchcraft 	1571
17530	psychology 	31
17531	sex role	692.2
17532	freud	175.4
17533	reward psychology	505
17534	consciousness	311
17535	counseling 	637
17536	success	637
17537	personality change	698.2
17538	auditory perception	251
17539	freud	175.4
17540	enneagram	698.35
17542	counseling	637
17543	space and time	468
17544	cognition in children 	721
17545	psycholinguistics	455
17546	psychoanalysis and feminism	175.4
17547	counseling	637
17548	learning	318
17549	self psychology	697
17550	belief and doubt	773
17551	values	778
17552	values	778
17554	synesthesia	497
17555	moral development	723
17556	selfacceptance	697
17557	motivation psychology	503
17558	environmental psychology	353
17559	creative thinking	408
17560	intellect	431
17561	psychology	181
17562	freud	175.5
17563	attachment behavior	575
17564	memory	371
17565	counseling	637
17566	perception	311
17567	psychometrics	39
17568	occultism	1411
17569	psychoanalysis	175
17570	gifted children 	723
17571	intentionalism 	619.5
17572	rejection psychology	575
17573	self psychology	697
17574	perception	311
17575	achievement motivation	503
17576	jung	173
17577	conditioned response	319
17578	consciousness	622
17579	psychoanalysis and religion	175
17580	selfdeception	697
17581	selfperception	697
17582	personality	698
17583	self	697
17584	youth and death	724.3
17585	philosophy of mind	161
17586	psychology	121
17587	psychology	181
17588	values	778
17589	none	1999
17590	mind and body	161
17591	mind and body	161
17592	imagery psychology	367
17593	thought and thinking	455
17594	consciousness	311
17595	intentionalism	611
17596	psychology 	161
17597	mind and body	161
17598	consciousness	311
17599	philosophy of mind	161
17600	mind and body	161
17601	mind and body	161
17602	philosophy of mind	311
17603	mind and body	161
17604	belief and doubt 	773
17605	psychoanalysis	173
17606	work 	481
17607	death 	789
17608	cognition	311
17609	psychokinesis	1371
17610	cognition	311
17611	death 	789
17612	work 	481
17613	body image 	697.5
17614	play 	717
17615	death 	789
17616	feng shui 	1779
17617	gifted persons	412
17618	carlyle	412
17619	altruism	637
17620	psychology	149
17621	human beings	111
17622	visual perception	241
17623	selfperception	697.5
17624	parapsychology	1031
17625	loneliness	575
17626	personality	698
17627	reincarnation	1325
17628	autonomy psychology	575
17629	thought and thinking	441
17630	mind and body	163
17631	psychology	161
17632	intellect	161
17633	mind and body	161
17634	mind and body	161
17635	shadow psychoanalysis	175.5
17636	jung	175.5
17637	mind and body	161
17638	psychology	698
17639	psychobiology	181
17640	psychology 	20
17641	psychometrics	39
17642	consciousness	311
17643	parapsychology	1031
17644	melancholy	798
17645	mind and body	161
17646	psychophysiology	173
17647	work 	175.5
17648	personality	636
17649	clinical psychology	637
17650	auditory perception	251
17652	mental suggestion	1156
17653	conversion 	633
17654	creation literary	408
17655	counseling	637
17656	success	637
17657	success	637
17658	anxiety	575
17659	psychology	67
17660	biofeedback training	319.5
17661	culture conflict	740
17662	selfactualization psychology	697
17663	memory	371
17664	counseling	637
17665	behavioral assessment of teenagers	724.25
17666	mind and body	161
17667	new thought	639
17668	new thought	639
17669	conduct of life	639
17671	mind and body	639
17672	brainwashing	633
17673	stigma social psychology	727
17674	worry	575
17675	maturation psychology	710
17676	psychology	173
17677	psychoanalysis	173
17678	psychoanalysis	173
17679	psychology 	86
17680	psychoanalysis	173
17681	pessoa	1795
17682	reading	456
17683	psychoanalysis	173
17684	freud	109
17685	psychoanalysis	173
17686	psychoanalysis	173
17687	psychoanalysis	173
17688	interpersonal relations	698.3
17689	jung	173
17690	psychoanalysis	173
17691	attentiondeficit hyperactivity disorder 	18.02
17692	psychoanalysis	173
17693	psychoanalysis	173
17694	subconsciousness	315
17695	problem solving	441
17696	love	173
17697	freud	721
17698	freud	721
17699	psychoanalysis	173
17700	sex psychology	692
17701	psychoanalysis	173
17702	subconsciousness	173
17703	psychoanalysis	173
17704	psychoanalysis	175
17705	attachment behavior	575
17706	psychoanalysis	173
17707	psychoanalysis	173
17709	freud	173
17710	freud	173
17711	psychoanalysis	173
17712	psychoanalysis	173
17713	psychoanalysis	173
17714	psychoanalysis	173
17715	psychology 	81
17716	freud	173
17717	freud	175
17718	psychoanalysis	173
17719	bonaparte	173
17720	psychoanalysis	173
17721	rank	173
17722	phenomenological psychology	204.5
17723	mcclelland	504
17724	mnemonics	385
17725	psychoanalysis 	173
17726	freud	173
17727	death 	789
17728	rank	173
17729	freud	173
17730	psychoanalysis	173
17731	psychoanalysis	173
17733	freud	173
17734	psychoanalysis	173
17735	freud	173
17736	psychoanalysis	173
17737	magic	1622
17738	pattern perception 	311
17739	psychoanalysis	173
17740	psychoanalysis	173
17741	counseling	637
17742	freud	173
17743	freud	173
17744	psychoanalysis	173
17745	freud	173
17746	freud	173
17747	psychoanalysis	173
17748	psychoanalysis	721
17749	freud	173
17750	adler	173
17751	freud	173
17752	psychoanalysis	173
17753	psychology	23
17754	psychoanalysis	23
17755	jung	173
17756	psychoanalysis	173
17757	dreams	1078
17758	oracles 	1762
17759	good and evil 	789
17760	father and child 	723
17761	psychology	175
17762	psychophysiology	145
17763	psychophysiology	181
17764	consciousness	311
17765	psychophysiology	181
17766	civilization	173
17767	kohlberg	723
17768	psychology	173
17769	neuropsychology	181
17770	psychology	200
17771	mental healing	636
17772	child psychology	721
17773	consciousness	311
17774	mind and body	161
17775	dreams	173
17776	dreams	173
17777	psychophysiology	191
17778	personality	698
17779	spiritualism 	1242
17780	mental health	173
17781	intellectual disability	435
17782	prejudices	575
17783	pain	515
17784	masculinity	175.5
17785	sex differences psychology	692.2
17787	black people 	432
17788	psychology	173
17789	psychology	173
17790	psychology	173
17791	personality	131
17792	psychology	173
17793	psychology	173
17794	leadership	637
17795	conflict psychology	181
17796	psychophysiology	181
17797	psychoanalysis	175
17798	psychology	173
17799	psychology	173
17800	psychology	173
17801	psychology	173
17803	subconsciousness	173
17804	mother and child	723
17806	psychology	173
17807	psychology	173
17808	psychology	173
17809	visual perception	241
17811	occultism	1411
17812	duke university parapsychology laboratory 	1021
17813	superstition 	1407
17814	occultism 	1025
17815	parapsychology	1031
17816	parapsychology 	1028
17817	parapsychology 	1031
17818	businessmen 	18.022
17819	parapsychology	1032
17820	parapsychology	1031
17821	spiritualism	1023
17822	scale analysis psychology	39.2
17823	parapsychology 	1031
17824	personality	1031
17825	parapsychology	1023
17826	parapsychology	1031
17827	parapsychology	1032
17829	parapsychology	1031
17830	karma	1031
17831	learning	319
17832	african americans 	432
17833	adolescent psychology	724
17834	psychoanalysis	173
17835	extrasensory perception	1031
17836	parapsychology	1023
17837	occultism 	1429
17838	parapsychology	1031
17839	occultism 	1999
17840	flamel	1412
17841	stress in children	723
17842	occultism 	1434
17843	ghosts	1261
17844	occultism	1405
17845	psychology	121
17846	ghosts	1462
17847	ghosts	1461
17848	emotions 	531
17849	supernatural	1411
17850	ghosts	1461
17851	ghosts	1461
17852	loyer	1445
17853	apparitions	1461
17854	marie antoinette	1473
17855	psychology 	76.5
17856	ghosts 	1461
17857	ghosts	1461
17858	jensen	432
17859	mother and child	723
17860	parapsychology	1042
17861	cognition	311
17862	ghosts	1030
17863	ghosts 	1475
17864	ghosts 	1461
17865	ghosts	1483
17866	none	1483
17867	none	1052
17868	prophecies	1809
17869	prophecies	1815
17870	divination	1765
17871	prophecies	1815
17872	nostradamus	1815
17873	crystal gazing	1331
17874	precognition	1325
17875	dowsing	1628
17876	dowsing	1628
17877	radiesthesia	1142
17878	positive psychology	204.6
17879	radiesthesia	1628.3
17880	dowsing	1628
17881	dowsing	1628
17882	radiesthesia	1628.3
17883	feng shui	1779
17884	burn out psychology	481
17885	groundwater	1628
17887	cattell	109
17888	selfactualization psychology 	637
17889	attachment behavior 	575
17890	attention	321
17891	magic	1879
17892	psychology 	76.5
17893	tarot	1879
17894	tarot	1879
17895	personality	698
17896	intelligence tests 	431
17897	ifa religion	1779
17898	symbolism of numbers	1623
17899	symbolism of numbers	1623
17900	cabala	1623
17901	symbolism of numbers 	1623
17902	developmental psychology	713.5
17903	guiteau	1576
17904	witchcraft 	1581
17905	jewish magic	1591
17908	parapsychology	1031
17909	witchcraft 	1575
17910	negotiation	637
17911	magic	1589
17912	selfperception in children	723
17913	witchcraft	1565
17914	witchcraft	1566
17915	witchcraft 	1581
17916	mind and body	161
17917	witchcraft 	1575
17918	witchcraft 	1575
17919	witchcraft 	1581
17920	none	1608
17921	witchcraft 	1576
17922	grandier	1517
17923	fian	1521
17924	psychology 	38.5
17925	witchcraft 	1581
17926	separation anxiety in children	724.3
17927	witchcraft	1566
17928	witchcraft	1569
17929	witchcraft	1569
17930	witchcraft 	1583
17931	witchcraft 	1566
17932	witchcraft 	1576
17933	trials witchcraft 	1581
17934	witchcraft 	1575
17935	witchcraft	1566
17936	witchcraft 	1584
17937	witchcraft 	1569
17938	occultism	1612
17939	passivity psychology	21
17940	insight	449.5
17941	witchcraft	1565
17942	superstition	1410
17943	witchcraft	1566
17944	witchcraft 	1576
17947	witchcraft	1566
17948	witchcraft 	1571
17949	magic	1410
17950	piaget	318
17951	witchcraft	1563
17952	demonology	1522
17953	witchcraft	1566
17954	ashanti african people	1434
17955	witchcraft 	1584
17956	flower	1581
17957	magic	1589
17958	witchcraft 	1569
17959	witchcraft 	1576
17961	magic	1589
17962	anxiety in children	723
17963	jung	723
17964	witchcraft	1569
17965	witchcraft 	1581
17966	magic 	1589
17967	magic 	1589
17968	evolutionary psychology 	698.95
17969	witchcraft 	1581
17970	witchcraft 	1581
17971	magic 	1622
17972	witchcraft 	1577
17973	brothers and sisters	723
17974	satanism	1548
17975	demonomania	1555
17976	demoniac possession	1555
17977	critical thinking 	441
17978	incantations	1558
17979	talismans	1561
17981	amulets	1561
17984	astrology 	1679
17985	astrology	1701
17987	heydon	1713
17990	astrology	1701
17992	astrology	1691
17993	astrology 	1674
17994	psycholinguistics	455
17997	astrology	1701
18000	astrology	1701
18003	astrology	1701
18004	astrology	1691
18006	astrology	1701
18007	astrology	1701
18009	astrology	1701
18010	astrology	1701
18011	astrology	1708.1
18012	astrology 	1701
18013	astrology 	1671
18014	astrology 	1701
18015	astrology	1714
18016	astrology	1701
18017	astrology	1701
18018	astrology	1701
18019	astrology	1716
18021	astrology	1717.5
18022	astrology	1717.5
18023	attitude psychology	327
18024	emotions 	511
18025	psychology 	38
18026	palmistry	921
